ph_level_6,qthzmf87,bandwidth_data_rate_14,latitude_field,latitude,SPEED_VELOCITY,UPTIME_AVAILABILITY,fact_elevation_altitude,fact_size_dimension_category,budgetAllocation,DISEASE_NAME,dim_wl,area_6,meta_79,ehge58,measprs,area_field,dim_record_identifier,removed,voltage_data,amsm97,measage,source_attribution,col_ph,HOSTNAME,market_val,POWER,memory_usage,routing_number,md5,area,payment_card_number_v2,memoryUsage,p_las,distance,watt_hours,CATEGORY,digital_certificate,legal_hold_document_raw,department_division_info,d_668,catstat,rkolm1,MEMORY_USAGE,vkl14,cpu_usage,source,months_old,density_6,qffsqq50,DISTANCE,customer_age,dim_tenan,digitalCertificate,attr_873,time_to_live_14,DRUG_MEDICATION_NAME,latitude_2,dim_oahw,area_2,LATITUDE,insurance_id_val,d_638,modified_by_14,ezgugc83,categ,comment_note,product_nm,p_iso_l,MIDDLE_NAME,v_bran,source_system_v2,humidity,soc_media_handle,latency_response_time_6,measpct,attr_ang,kmypx47,bandwidth_data_rate_raw,concentration,encoding,pension,attr_527,field_433
8.42,19.2,8163,-4.309907,30.720411,37.5,98.6195,2895,L,"$2,427,589",Diabetes Mellitus,5d01437a46dee500113f0132a39bb0aa42ee0596d7062dbe57c9b3dc90f86229,24190.0,105,207.44,1756.8,27776.5,ORD-765927,false,13.9,7.321,93,Eurostat,1.55,cache-2.staging.example.net,"$379,590,170",19682.1,72.3,341114037,a4700d369b8ce68ca40ded19d3a8623986dcb7f475f02b28cbb1d9be7f973ea6,49369.6,XXXX-XXXX-XXXX-0934,25.0,Wright,7990.9,461.9,Software,"-----BEGIN CERTIFICATE-----
KJ+mOJQpDLuXZ4h8ttlO9fymWBcuQdJYPQCswB8j9g2JNj9wNkcmmCXlC4sy8fmR
-----END CERTIFICATE-----",HOLD-2022-754,Legal,BSD-3-Clause,completed,MRN-536131,76.9,6.76,20.4,Jackson et al. (2014),24,15.268,787787,4555.6,62,tenant-007,"-----BEGIN CERTIFICATE-----
qp+u6H8gEtRsrGMWMint7KFcOPQ2knYc6ElXY8IOdaM6nFYjJog4KCSmV2PrHgZy
-----END CERTIFICATE-----",Info,23 days,Amoxicillin,1.68917,5152.33,22861.3,-68.195933,INS-535052,United States,oliver.taylor,43470.6,Clothing,Pending verification.,CloudGuard,hi,C,ValueMax,Salesforce,60.6,@emilyrobinson149,1577,57.1%,144.08,966.69,678,825.28,UTF-16,INV-964957,2544,97.8383
8.88,36.9,4705,-45.701324,-9.465983,223.1,97.6068,6212,XS,"$831,865",Malaria,eac21078578c8318fc8201cf72efcc4136f9b2d81f685e206943d1183b673d29,49034.6,16,255.93,1238.1,9630.1,2585663,false,341.2,8.588,89,Census Bureau,12.01,db-4.prod.acme.com,"$740,245,646",46500.9,67.0,796491561,11bf9ab9f9cb9a78f14155e8ae04a34c2f41dc2b699730b10a91567d4a8b09ae,90688.5,5359-5181-3652-2173,80.5,Miller,6261.3,51578.9,Electronics,"-----BEGIN CERTIFICATE-----
uw9zbAm6TJgtBkwLbU3nkxNfZyiHClnWHewRENW/FwZvc1BvZyHOcErrrXBrGriZ
-----END CERTIFICATE-----",HOLD-2025-198,Support,MIT,cancelled,MRN-150967,87.9,13.63,68.9,Miller et al. (2024),53,17.225,184310,3871.9,22,tenant-010,"-----BEGIN CERTIFICATE-----
TBB1YxR9+T3p57uId7FzBsKbcbOT727YV06LCV/Qeq+P6b4/04fwSP3RJtEXMivl
-----END CERTIFICATE-----",Critical,301 days,Metformin,-85.814245,4878.58,25443.5,51.286785,INS-938960,Australia,logan.moore,14145.0,Clothing,Flagged for review.,VaultKeeper,en,P,ProSeries,Kafka,3.3,@johnthomas934,1984,32.8%,101.15,9890.66,3088,101.46,UTF-16,INV-530142,3551,99.257
2.55,85.4,9242,52.597113,77.682803,143.8,96.8255,743,S,"$3,274,435",Diabetes Mellitus,8062013535ede5e1aa2c919d292fd2e9ba6959080be87a7bcfa82fac8602a433,49590.8,62,287.45,346.7,67379.6,TXN-582711,false,177.3,0.982,59,Eurostat,12.71,web-13.staging.acme.com,"$896,013,760",22071.3,73.5,729950219,478d4dcf3006ceb8d5b4c572c5f31be9bda5ef977af8fc33710711de7cd26f1f,45284.4,3798-6456-2543-3972,23.0,Jackson,5573.0,2503.6,Electronics,"-----BEGIN CERTIFICATE-----
l8bWeWWTa1rSG6aUCCSYkJsubwp4sCxetNQfWOEjV3y00RJoook+hBL2iK/K+mTh
-----END CERTIFICATE-----",HOLD-2021-578,Finance,MIT,rejected,MRN-848407,50.9,4.13,89.5,Lewis et al. (2012),34,10.701,262306,8262.4,26,tenant-010,"-----BEGIN CERTIFICATE-----
AdhlH91wGde1j96UDLQ/+aXN344QUUFSCB8qFW/y3w9sK0nY+Z1d0fY1u0il/Sim
-----END CERTIFICATE-----",Info,297 days,Ibuprofen,-14.457898,6622.69,28115.6,82.831999,INS-460449,South Korea,lucas.johnson,5266.0,Services,Escalated to management.,DataSync 3000,fr,N,EcoLine,Kafka,68.4,@harperlewis491,4146,98.56%,110.49,9133.44,3400,9.01,Latin-1,INV-527756,8333,99.6921
9.23,87.9,1937,-3.693367,-44.85078,220.0,95.3689,1984,XL,"$2,445,880",Malaria,2eff8e94554832b3e5d825be83f5e04ed4706b0cc2cbbdbde6a6a45e0f85b452,12669.6,35,17.87,1576.4,91795.7,3059648,false,450.1,19.483,18,CDC,7.3,app-9.prod.acme.com,"$421,853,281",42767.4,23.4,758226009,33f1591b23838b58271f7af49746bedeca2fb60d21490c0911e19f67124f7862,40709.3,4061-4922-0476-5347,92.6,Garcia,3413.7,83442.1,Services,"-----BEGIN CERTIFICATE-----
GBpOmg8+ERA1p2s5goBhgVyYDkrR/OUPYdwt2xikdsV8emjb+TkcKgzJOZBp3qzx
-----END CERTIFICATE-----",HOLD-2026-544,Operations,BSD-3-Clause,failed,MRN-323492,65.8,0.52,62.2,White et al. (2016),102,2.3,567157,5363.9,88,tenant-009,"-----BEGIN CERTIFICATE-----
87/F3BqpixZqoqmlzqWIrovuPU8MPLlssT/wjdws+j3qKIOg2kARSIuJ+ioBQWSG
-----END CERTIFICATE-----",Critical,101 days,Metformin,66.09594,9246.65,8521.3,40.933061,INS-618523,Singapore,william.brown,20675.3,Hardware,Flagged for review.,Widget Pro,en,T,ValueMax,Kafka,85.7,@amythomas236,798,82.73%,29.66,2033.04,9653,996.48,ISO-8859-1,INV-155227,4007,99.3694
0.38,53.9,6338,15.808612,-55.265264,255.2,97.0011,4605,L,"$1,969,269",Influenza,abe2d6f524d0832827838646be6be8176168015269ab7088fadc7389412dbcc4,10206.2,26,335.13,1995.1,9141.0,1499543,false,371.4,10.389,69,Reuters,13.36,app-5.staging.acme.com,"$835,503,341",750.4,31.7,932567324,03cf5273b6bd1ba72f0bd0c7d3334439bdfe3975bec4d6ecb0b882432cd3f1a8,3703.5,6011-8420-7695-8677,88.0,Thomas,371.7,84260.1,Electronics,"-----BEGIN CERTIFICATE-----
3dfTt81ov9gmqYYuKt9eGUNaCIM/kLrvb3M5BIitRRPoxOBZ6tpB9uUM/R0yUwsh
-----END CERTIFICATE-----",HOLD-2026-765,Engineering,Proprietary,active,MRN-851988,6.2,2.84,0.3,White et al. (2022),81,0.169,914707,1522.4,106,tenant-040,"-----BEGIN CERTIFICATE-----
nu0MNltW0ciZyxFnCWiCWal+gM+yZkRF9FDH/8OiEOH9NKmTPdtc7wExhD8hXFLH
-----END CERTIFICATE-----",Low,81 days,Aspirin,79.826367,4952.12,80910.8,68.445346,INS-730842,Australia,mary.rodriguez,37097.8,Services,Automated processing complete.,FlexPay Platform,de,X,ValueMax,Workday,10.9,@oliverbrown71,615,65.34%,98.96,4044.07,2955,189.62,UTF-8,INV-607422,8003,97.9668
5.48,59.3,3475,-48.889294,-57.968667,247.9,96.3221,6730,M,"$1,467,768",Tuberculosis,d5ede080a0e5829e2a9ca0800708837238041b9cc7cbd7e3f61b65d6d3d79b5f,77229.1,70,183.26,1803.3,95650.5,ID-252156,true,184.3,9.795,68,WHO,7.51,api-2.prod.acme.com,"$657,153,011",10721.8,30.5,136149805,d7d4974dc5b35717bb6fab20b6e9de7bf72016dc156cd15c33e873b619e828b3,2091.1,4355-3933-2420-9058,57.1,Jones,3389.8,3102.7,Services,"-----BEGIN CERTIFICATE-----
BXiMN58E17sRod+MctgVXiK9O3LfZimS0VMrvU079asjhhol69biVRoA7Preytu/
-----END CERTIFICATE-----",HOLD-2023-765,Sales,CC BY 4.0,failed,MRN-688810,95.1,1.96,10.9,Wright et al. (2012),98,15.213,908208,1530.7,37,tenant-035,"-----BEGIN CERTIFICATE-----
yPts8iRHpTMYJzm/Laqj62yUhHsa4G+J7s3PvFjdGk9EqGwNhXRIRv5WI0hylU4m
-----END CERTIFICATE-----",Low,338 days,Amoxicillin,57.980666,495.38,8851.2,-81.529625,INS-400344,Japan,elizabeth.young,27205.7,Services,Escalated to management.,VaultKeeper,de,J,ValueMax,Snowflake,72.3,@masonwhite921,2201,51.81%,122.59,2394.81,6713,473.13,ASCII,INV-284868,4866,99.0434
7.01,73.9,201,80.521158,60.978983,249.3,97.0911,8449,S,"$1,046,065",COVID-19,b54afcee23d730d97cb685c61d1cdafa019596e56a4345a720e219129adc2c6d,35967.8,91,135.2,1667.0,39389.3,ORD-749236,true,327.1,7.264,108,WHO,1.43,app-11.staging.acme.com,"$92,291,128",25328.5,14.9,063996431,4e1fc9e0273a720f327b6c17bef0af785832aeee0a9d2dfe4a2acc9747857188,86576.7,3765-1819-9749-9236,80.9,Robinson,7234.2,40930.7,Electronics,"-----BEGIN CERTIFICATE-----
kfXBAegVkIZh97OFyOqUqzi1fqiRqs33cCR1Q3RFXHxwiH5/GEqFjUXw/BtUEN6Z
-----END CERTIFICATE-----",HOLD-2026-924,Marketing,MIT,cancelled,MRN-457144,63.2,13.65,86.9,Jackson et al. (2017),92,6.892,511107,7801.9,46,tenant-020,"-----BEGIN CERTIFICATE-----
DAHMhzYHKZ+lT+111W7kgcT/CI+svnEcQVOPqgIfISYbXQVV9i9YcVddMj2GmaUj
-----END CERTIFICATE-----",Medium,235 days,Aspirin,73.733061,3462.22,92811.4,24.241981,INS-148251,United States,sarah.williams,44235.4,Clothing,Resolved — no further action.,Sentinel Monitor,pt,W,EcoLine,Snowflake,83.3,@amymartin996,3332,0.64%,269.87,4140.63,1170,372.74,ISO-8859-1,INV-720231,1528,99.569
10.33,33.0,9362,89.10456,56.899651,283.1,95.7354,2830,S,"$954,790",Malaria,a4abe5e91e5e82d857dedd9005fca160c958df8b022ef21423f14de55f9b5027,76518.8,81,41.35,1909.8,48592.1,9073263,false,25.3,0.664,56,Reuters,8.43,web-8.prod.example.net,"$168,845,629",5188.9,96.0,745981355,f014171f86b4df3cb304222c9d8ef05fea194e60633b222303b254e08a61d1d9,25750.1,3711-2714-0911-4473,40.4,Thomas,5915.3,19673.2,Hardware,"-----BEGIN CERTIFICATE-----
FYNJ1qVsgsOBG5Hyb5o3ggvlC25Xlvp84Xgysfsjr2MO0LFQt+WJA5B9/z9+BHb1
-----END CERTIFICATE-----",HOLD-2024-400,Sales,GPL-3.0,rejected,MRN-666210,9.1,8.36,91.6,Lee et al. (2014),85,0.437,201171,9377.9,7,tenant-047,"-----BEGIN CERTIFICATE-----
FZt5Bglngg4D/NDIZ98rK9HJilNMinga6IlS6N/HpCEAIpuTYfRAGbBgOBqcyCFr
-----END CERTIFICATE-----",Medium,39 days,Lisinopril,51.336279,2650.93,28444.7,19.915001,INS-615269,United Kingdom,anna.garcia,4513.0,Hardware,Automated processing complete.,AuditTrail Plus,en,W,ProSeries,SAP,78.5,@oliverclark608,2473,56.45%,80.7,5945.93,570,417.49,UTF-16,INV-466158,2447,98.2091
2.37,99.8,6956,5.430321,-60.408259,120.0,97.191,8839,S,"$92,927",Tuberculosis,e0faf258466d963e31049a3528350d03e82408f749ef303628668b371ccb3fa0,2922.1,97,11.31,1420.1,84848.0,3015341,false,73.3,11.388,96,WHO,11.73,app-3.staging.acme.com,"$757,710,793",4381.2,32.7,011264058,92f387bb91ca2cef6070e3cd046288b4d820447388a21f2c4b396b518cb63dcc,55966.8,3785-1709-7172-1047,35.4,Rodriguez,9741.8,80035.1,Software,"-----BEGIN CERTIFICATE-----
GAvy1qPuROO4OI5iuzavHko/Vgdx09Q2ge0mENYQoaAI5Bc2AJnVTQe1wgSebE6j
-----END CERTIFICATE-----",HOLD-2024-438,Operations,BSD-3-Clause,failed,MRN-595328,41.6,1.14,88.3,Garcia et al. (2023),41,10.248,654893,5752.5,31,tenant-023,"-----BEGIN CERTIFICATE-----
4imIkyEMfL/sdRRXujTbocrlQM6COIv3U3zJ4AQh/189PWhkcEwFib38dS/1HwOE
-----END CERTIFICATE-----",Medium,179 days,Amoxicillin,-45.732756,4275.47,93165.1,-86.853239,INS-173701,Germany,mason.jackson,6346.2,Services,Pending verification.,AuditTrail Plus,es,I,EcoLine,Snowflake,9.9,@susanrodriguez206,808,19.21%,328.04,1371.43,7697,597.65,UTF-16,INV-985601,230,99.6401
12.31,92.6,5484,34.409512,14.552884,61.8,99.5291,2067,M,"$2,723,371",Influenza,49dcfc67788116b21fa591a11e176d809b8a6ac5ed00a30a3bbf67011d0eb5d2,92697.6,37,292.53,696.1,94808.6,7954329,false,374.3,2.866,97,Reuters,4.84,api-11.prod.example.net,"$511,922,475",33366.9,16.8,729909296,817ef7ffa44b228e59e6e3b4a4bb1d355f8b10bf6e511714171a0863a02a4bb7,35002.5,XXXX-XXXX-XXXX-6455,12.6,Davis,7159.0,13564.4,Hardware,"-----BEGIN CERTIFICATE-----
i0IIUQXpWQiYhVLOZqWJel4L+lkFmHMrUjvlFlzWb6tPjOAdh8oWpMiGJgpRE6YB
-----END CERTIFICATE-----",HOLD-2026-734,Finance,GPL-3.0,approved,MRN-893325,85.5,1.31,82.5,Anderson et al. (2010),21,1.873,694414,6280.7,58,tenant-041,"-----BEGIN CERTIFICATE-----
+PQPUHs8xEt1wcH/bPtOeqdRLChznirRHXfXI9xdWEZjzOUnNspibJi9l4dQf/sU
-----END CERTIFICATE-----",Critical,144 days,Metformin,-81.328623,9257.62,27430.5,50.405933,INS-699496,India,jennifer.anderson,46999.9,Software,Resolved — no further action.,Widget Pro,fr,S,SmartChoice,Kafka,71.0,@oliverrodriguez21,4096,61.32%,61.96,5451.79,4845,682.02,ISO-8859-1,INV-539575,1681,97.5098
8.14,25.9,1401,23.77523,6.532177,80.9,99.3625,3314,L,"$46,242",Tuberculosis,0c4d302626a0dcc03619d1ceab6ea723bb2ebab6796307ef4da903eb4029c84d,21689.0,63,335.04,296.5,10753.7,6912014,false,290.8,18.675,27,WHO,13.66,cache-20.staging.acme.com,"$436,134,414",22293.7,34.5,623166388,3c7d02b4139c316c56a5e67ed772500f1b1263caa60ed899743603e2e7f28cae,36922.8,6011-3442-9748-4294,86.4,Anderson,6317.6,99788.5,Electronics,"-----BEGIN CERTIFICATE-----
5hhKp8Cuqkya9JxkWq61+I1zHpRyhmaUv06pV4oimXLPV8kkcdIrwsFX5W9hcQX/
-----END CERTIFICATE-----",HOLD-2025-663,Marketing,MIT,failed,MRN-668544,0.3,2.19,32.1,Rodriguez et al. (2002),104,8.937,11683,181.9,118,tenant-028,"-----BEGIN CERTIFICATE-----
xYQllEbaYQFpST3Fs0FP0c09oBxn5UriuFCg0eXZZdIz3jauLwCWhVW+t/5hcpsz
-----END CERTIFICATE-----",Low,276 days,Amoxicillin,-88.016446,730.42,98898.2,68.645878,INS-822048,United States,sarah.smith,38433.3,Food,Needs follow-up next quarter.,Widget Pro,en,A,ValueMax,PostgreSQL,6.1,@jessicajohnson87,739,19.94%,183.86,6347.01,3037,154.96,ISO-8859-1,INV-835895,6311,97.8552
13.35,7.4,5458,33.353773,37.787369,265.3,95.0422,2411,XL,"$2,962,045",Tuberculosis,a4cfac62cc8cf8ebb7af27a7d8d08454bdbef1cc69253ca91fe52ed4de8f4a33,78842.1,72,196.0,1279.7,9417.2,TXN-452136,true,406.5,0.859,105,WHO,5.08,db-13.dev.acme.com,"$135,649,738",32203.3,29.8,485833491,aa7d338c58f0420888c7a2bbd4ccd1e08c46771e8918f7f265e121cb83ff8cad,80023.4,4741-0563-9981-1255,4.5,Young,1053.2,85196.5,Electronics,"-----BEGIN CERTIFICATE-----
tE3Ez547CD4ZLW5EbMy7HrteDH2K0ouBk3XJ+l5/2BnnKxLXyK7eDMiL/GKKDSA0
-----END CERTIFICATE-----",HOLD-2025-517,Finance,Apache-2.0,failed,MRN-520869,16.1,12.25,55.6,Taylor et al. (2022),88,17.881,293328,2354.3,83,tenant-048,"-----BEGIN CERTIFICATE-----
V3ItxxHE/BX2K7Snxpn/PghXP/MGjtKEn6CRR02i4cdXa2+jWK7mzaQBkPNFWUUg
-----END CERTIFICATE-----",Info,139 days,Amoxicillin,-3.402559,7813.37,76895.5,-22.084548,INS-923586,Norway,david.garcia,7754.1,Services,Pending verification.,CloudGuard,ja,X,ProSeries,Snowflake,84.0,@emmawhite745,1849,28.13%,243.05,6911.07,7474,116.05,ASCII,INV-316691,3416,98.8622
10.03,6.5,6705,-23.221269,2.252018,147.2,99.6839,6944,M,"$173,558",Diabetes Mellitus,c51391eb1ca8be77e75f8110ddd6832fe206f9cb74a10ed1b8b030216b66ed7c,86679.6,63,273.18,607.7,13998.5,8501315,false,439.4,0.804,88,WHO,1.8,api-10.prod.acme.com,"$985,825,041",10751.3,98.3,863154203,72619f00ee8dcd722b3b9c4dbaf1889694867002067eee963981dbaf1b32cc42,26555.5,5041-0657-2470-8598,24.7,Harris,9410.4,2897.8,Food,"-----BEGIN CERTIFICATE-----
wJHY92eU7xE+dZcw8kcmupZdA9JzCVsxFpxptzfCRicXIcMjyARcWaSxe7xvRZQ3
-----END CERTIFICATE-----",HOLD-2024-443,Sales,MIT,rejected,MRN-677898,43.6,3.57,16.9,White et al. (2026),73,5.955,369943,4310.1,77,tenant-021,"-----BEGIN CERTIFICATE-----
xl0MfJhFC0MxqnSwZ8z6ph/Qbq9B3ShZU4iNpna+rtk66mZfdcUaYM9Vlun6DCnV
-----END CERTIFICATE-----",Medium,196 days,Aspirin,70.954375,4925.28,42637.7,51.290149,INS-967230,Netherlands,noah.lee,12196.9,Food,Automated processing complete.,Sentinel Monitor,ar,D,TechBrand,Salesforce,6.3,@liamrodriguez151,1380,94.15%,12.33,1432.26,6677,96.52,Latin-1,INV-534920,2157,98.7784
5.53,99.1,1932,-22.788257,-40.976282,29.6,96.215,4938,L,"$2,695,855",Tuberculosis,fb9a5b99126dcdaeca5095c218a148bb1d2f11867c077623a09db0727e47f344,439.9,93,55.45,869.3,28369.8,5375314,false,92.7,16.008,99,CDC,5.48,app-15.prod.example.net,"$852,322,987",15509.5,46.2,479614775,1b185f0944690c31c7147b952a2e81303821ccf2ed9e1ac3757684c907321e1c,85068.6,3769-3928-6760-7971,12.0,Williams,3319.5,31457.9,Electronics,"-----BEGIN CERTIFICATE-----
lUZJHFUJXeXVV3vohiIy2WMKSyM0ANIeuLj2uthJvtH7lWO39UPd/vo2qbuVVGed
-----END CERTIFICATE-----",HOLD-2024-175,Finance,CC BY 4.0,approved,MRN-149135,10.6,8.9,30.3,Williams et al. (2009),120,19.534,428089,9176.1,27,tenant-008,"-----BEGIN CERTIFICATE-----
Lg0/RcWDqyE5jKBL8C212jg7ZqQ09mVOUATE59wFMGFps8zdTFKjXgZLpGxFiafM
-----END CERTIFICATE-----",Critical,164 days,Aspirin,81.155444,8924.62,64885.9,8.38192,INS-256405,France,sarah.brown,3496.3,Food,Pending verification.,CloudGuard,ar,S,EcoLine,Snowflake,96.6,@emilyyoung503,1062,25.18%,14.86,2706.49,9049,852.04,UTF-8,INV-749430,3594,98.427
0.04,68.0,4107,62.54229,-39.895861,279.2,98.3141,3841,XXL,"$4,264,919",Malaria,3195dddb481674a26a9b1e92717f1679b3d457cb1901330343be17584cc0ebe5,75047.9,40,81.54,883.6,23398.4,ORD-607804,false,143.7,7.725,18,Bloomberg,12.11,cache-20.dev.example.net,"$47,609,140",44139.4,64.0,745620972,d77a138a99771e2548ba50bf4f4c84a0634ca8d5e16101110522fa6e9e13ef33,89351.0,3762-5376-2616-7993,40.7,Clark,4577.8,11902.3,Software,"-----BEGIN CERTIFICATE-----
Msww8GDzWpI6RxbuMXLkAMs9b8JXKOlizoR8TXnc7Y/vb6afZtXM6S78c2Tr/y4R
-----END CERTIFICATE-----",HOLD-2026-922,Support,Apache-2.0,active,MRN-690016,71.0,6.61,94.3,Garcia et al. (2005),117,11.557,563340,4998.6,79,tenant-043,"-----BEGIN CERTIFICATE-----
qfbhTt/oy2uAPJqIPcMJo8d6ssacJF739fq7bkcD/PlThsa9OGqaq+OoZRwaRVEh
-----END CERTIFICATE-----",Info,181 days,Ibuprofen,-9.254953,6102.46,75534.8,-6.501891,INS-637173,United Kingdom,david.lewis,19920.8,Electronics,Pending verification.,SmartHub X1,zh,L,EcoLine,Salesforce,18.0,@davidyoung541,319,81.75%,327.07,9259.22,6102,392.88,Latin-1,INV-843965,8025,97.5505
4.26,46.5,282,-89.054057,30.019542,93.6,96.727,1585,M,"$1,407,721",Tuberculosis,ae9e378a5b707270cb5d9f7054f29a30e3886ce72a7957e59459182f4ded63c5,485.4,86,127.8,1791.7,16023.9,REC-469799,false,13.3,18.796,52,CDC,8.06,app-9.dev.example.net,"$876,729,481",42743.1,92.5,199933326,85e72147143232a150744da2df6fbd6e0e269d6a5dca2e6ce9c229f3d61f3897,83845.6,5842-6199-0696-1243,4.5,Lee,9500.4,65381.4,Clothing,"-----BEGIN CERTIFICATE-----
PGvlf5xLWRIVDZbZi9pKBJaMI1Vjdj1yXyEFNrpYpdSJae3q5y7bk3orJvuA3rAP
-----END CERTIFICATE-----",HOLD-2025-710,Legal,GPL-3.0,active,MRN-942225,6.9,3.76,90.8,Miller et al. (2022),23,1.529,596172,7263.2,27,tenant-028,"-----BEGIN CERTIFICATE-----
ErEQYBH8GR2E45+XA5/CXEUXt/XQ5Y7/Nz32aFpAHz3OeVuQLI8PiD7H898lR8W9
-----END CERTIFICATE-----",Critical,322 days,Aspirin,-64.561706,8324.57,32602.0,25.097403,INS-453167,France,james.taylor,30997.1,Electronics,Pending verification.,Widget Pro,de,V,SmartChoice,PostgreSQL,6.0,@oliviajones631,1781,48.26%,246.39,2547.07,7928,846.7,ISO-8859-1,INV-576342,7631,99.8776
0.53,58.5,6722,62.592233,-47.033923,51.3,99.2417,5715,S,"$4,280,810",COVID-19,4783ada49c5a3b0ae4b93ccec235d30ddf0c273b9c791f84961cad48ec0eca7e,50410.1,77,1.79,1680.6,50719.3,1346059,false,38.7,9.603,55,Eurostat,12.75,cache-13.dev.example.net,"$619,805,550",3256.1,68.8,297031265,d512656a850d3f2b49a442b9ec9128574819f279a12a159029f15f434ca87316,26304.5,5390-2727-5114-7992,98.5,Thomas,6647.8,80402.3,Clothing,"-----BEGIN CERTIFICATE-----
3T4pxosl4ZNMsYduc11Fus3LDQ6Zrv6piKmgd6NpTpp6HNV1Vg6w7tZKWkFhncHD
-----END CERTIFICATE-----",HOLD-2020-790,Engineering,BSD-3-Clause,inactive,MRN-930191,70.8,8.04,11.5,Harris et al. (2018),72,0.3,338232,214.5,3,tenant-030,"-----BEGIN CERTIFICATE-----
peJuylmkHJzNKM3zOB0xqdNHKPdvmzlldMKKNiuFQafFsZ9b/E38Bb83kwVzFxyb
-----END CERTIFICATE-----",Info,295 days,Lisinopril,27.678412,2600.29,32905.1,34.108279,INS-274684,South Korea,lucas.thomas,32392.6,Food,Automated processing complete.,VaultKeeper,zh,I,ValueMax,Snowflake,71.2,@maryrodriguez152,1558,32.7%,162.6,535.34,3978,997.08,ISO-8859-1,INV-350606,4131,98.3303
8.59,87.6,1178,69.750008,54.889829,227.5,98.68,1105,XS,"$1,941,755",Tuberculosis,e26dc20481555c3c78022f6af0c1c9ebc730f112a087fc17bdd7931c68f86a7b,61247.7,76,312.05,1466.5,10119.5,TXN-695585,true,222.8,3.412,9,WHO,4.28,api-6.prod.acme.com,"$505,910,572",49589.0,70.5,272474916,b384563ffbb40a41c9f7002f1bd189c2ddb802a22a2c43f91abd0c2ffe07f8ac,87741.2,XXXX-XXXX-XXXX-4097,6.6,Garcia,1225.6,86210.3,Software,"-----BEGIN CERTIFICATE-----
NTY7BU2/IclY6crYdAcOX5LqNQsSgQgIQMdK4+yp0lppl7Az27kkC+DAOax1Sy9M
-----END CERTIFICATE-----",HOLD-2021-491,Operations,MIT,inactive,MRN-105881,51.2,7.36,32.3,Robinson et al. (2020),100,18.366,928147,7474.2,4,tenant-019,"-----BEGIN CERTIFICATE-----
7TxRPm9qgc+KA6+/BpR/0Gsz7Z7++aZrVRzhUnanOoLnCMgFT7XibVxZPau1SMKj
-----END CERTIFICATE-----",High,330 days,Lisinopril,24.488319,3672.84,3117.2,-89.584947,INS-991217,Canada,william.wright,8086.2,Electronics,Resolved — no further action.,VaultKeeper,en,X,TechBrand,PostgreSQL,96.9,@lucasrodriguez835,1575,82.4%,231.59,4195.95,429,684.52,ASCII,INV-122472,-62,96.3152
8.03,20.4,9895,37.896992,74.944493,270.0,99.7314,5549,XL,"$4,883,875",COVID-19,6261c0a45448324b0022aed88224e71301375bd678dc8a83139162a61a24beb7,63024.4,119,1.6,39.2,6608.4,4379889,true,38.9,12.41,73,Bloomberg,13.31,app-3.prod.acme.com,"$811,176,723",39021.5,98.0,828826987,6fcfb245fedf1edd828621f9b531a8214184c4c7ebaabdaa647fb6c72e6e6f7f,76969.5,4757-0641-9491-7919,74.7,Martin,7082.1,98224.2,Software,"-----BEGIN CERTIFICATE-----
pIhS2w5YWbRVUUiXu2hRGZNOJiIjL1m7j7raPEo+pUCKt/B2jKd4k3xmPXlexc5E
-----END CERTIFICATE-----",HOLD-2024-584,Sales,MIT,cancelled,MRN-973182,74.4,2.97,15.0,Thomas et al. (2008),102,5.711,237644,6430.7,62,tenant-010,"-----BEGIN CERTIFICATE-----
0o+y6lTmWmfh6vQT4gW/zcsbEexSFEVbx4n7JrDN11o0y05ptFTVqPbOnqV72kz4
-----END CERTIFICATE-----",Critical,321 days,Metformin,-45.774342,4900.78,51411.1,64.446438,INS-689630,South Korea,michael.williams,36983.9,Software,Reviewed and approved.,StreamLine ERP,ko,D,SmartChoice,Kafka,90.9,@sarahclark7,4194,15.82%,208.84,7798.7,5055,164.47,UTF-16,INV-133156,691,95.4932
1.66,50.6,4891,-50.499428,38.379743,291.8,95.678,8724,XL,"$3,994,029",Influenza,0e032fc2b9e459a837f3dd97a5f949fca3c60fae53a0c8551f376e16722eae4d,72460.6,9,163.21,1295.9,72927.0,2834857,false,411.0,19.753,99,Bloomberg,2.34,cache-16.staging.acme.com,"$692,442,936",3155.4,79.5,202767454,e135225307b96ad3c28a7ffb78cec48fc44657d2ee9452853a0978eeb424b305,13739.2,5185-9962-5577-6913,40.4,Moore,355.6,73159.8,Food,"-----BEGIN CERTIFICATE-----
HMf4knPOhEhk0AoDF1Nbti/wNA7qyrJIPoyGLmLLOcMvVpCsjs4GCSt1tbwqX2SM
-----END CERTIFICATE-----",HOLD-2023-109,Support,MIT,inactive,MRN-151739,67.5,8.06,0.8,Smith et al. (2009),118,3.992,95855,8715.0,21,tenant-021,"-----BEGIN CERTIFICATE-----
H+KpZl97lVsEC5Ln+r+OypfEL3XsgIpjcOWJtDThqBjxSqoRSDkcWSBGlxci5J44
-----END CERTIFICATE-----",High,298 days,Lisinopril,46.64025,7242.49,5299.9,23.298555,INS-236766,Israel,william.rodriguez,39765.2,Hardware,Escalated to management.,SmartHub X1,ar,T,SmartChoice,Salesforce,15.6,@loganclark92,1840,46.75%,278.78,2635.01,1801,988.25,Latin-1,INV-301432,1438,95.6259
