duns,elevationAltitude,field_pty,iata_cd,VEHICLE_IDENTIFICATION_NUMBER,p_miaw,iata_code_data,FINANCIAL_FORECAST,iata_code,weight_mass_126,iataCode,v_weig,dim_investment_account,v_516,IATA_CODE,d_iata,open_source,p_vin,var_iata,src_distance,vehicle_id,raw_iata_code,weight_mass,distance_118,dim_vehicle_identification_number,insuranceClaim,continent_info,weightMass,correlation,WEIGHT_MASS,field_909,measwt,vehicle_identification_nbr,vehicle_identification_number_info,vehicle_identification_number,distance_field,distance,val_275,col_941,PRODUCT_NAME,noise,x_mje,date_time,iata_code_data_2,dim_iata,power,VEHICLE_IDENTIFICATION_NUMBER_2,mbbsj54,IATA_CODE_2,f_first,iata,vin,var_empl,v_weigh,dcj30,mkytfh40,attr_key,hashIdentifier,COLOR,bwr92,schema_table_name,CHECKSUM_HASH,iteration,customer_iata_code,vin_2,lybdy77,measmem,ruleConstraint,iata_cd_2,measdist,iata_code_data_3,weight_mass_134,customer_vehicle_identification_number,PARTITION_KEY,iata_code_2,iataCode_2,range,vehicle_identification_no,var_tf,vehicle_identification_number_data,filePath,fact_distance,IATA_CODE_3,hvko52,distance_raw,weight_mass_field,iata_2,bldtype,vehicle_identification_number_2,airport_code,cusip,v_key,c_649,fact_iata_code,iata_cd_3,distance_2,vehicleIdentificationNumber,p_iata,distance_3,FOOD_INGREDIENT_NAME,VEHICLE_IDENTIFICATION_NUMBER_3,medical_procedure_46,weight_mass_2,DISTANCE,f_enc,valrule,iata_code_3,user_social_media_handle,SOFT_DELETE_FLAG,iataCode_3,artwork_creative_work,comment_note_38,weightMass_2,latitude_info,mraru96,IATA_CODE_4
933304927,-15,R52OZ270ZF1H5SQT3,IVE,WWV99B4IGE4HQG9UF,101.98,NDS,Q2 2024: $12M projected,RIN,695.08,FIC,842.01,INV-119448,Mrs.,ZQC,BDH,Apache-2.0,UD166NMCOCQ4QIUWL,KVP,6716.4,S91A6F8YZ2GUR2X37,YYN,58.36,5019.3,VWOJDVUZ8FQLFGX10,CLM-815785,North America,385.27,-0.501,534.72,YZQ,489.65,FOVTT9LLTMBO2032E,DE8I3CZGIAQKAXCCT,TVPDADD2N69YWVGKI,2797.4,8754.6,219.1,8X4FFS743R7J9KQJF,SmartHub X1,32.6,6681.2,2019-12-29T00:00:00Z,PEG,XCO,17064.6,CKBKRFVN3QA7Z95MI,ZTG,TYN,Jessica,JGT,OGQOE3TBGJTG6GKP6,EMP-73402,370.37,7343.3,FRO,"compliance, data",db64ab2bf5fb08909603aa3344a746697ada33e65dd265d84daccd4ae6514493,Orange,david.thomas,sales.orders,fb8f869d21077088780b786fad0e96b58ef5ad3a1ad68d6f9ea026633fb7a7f0,4.7.11,RUS,3M9RWBJGJW24N4TWB,7.65,18.4,age >= 18,GIE,1662.5,SIX,357.61,0TA9NSWRQNKR0LTVI,dt=2024-01,ILN,KED,787.9,TIGSXBEC2OXO7ANAI,843.9,2XUKPR1VUW4HND359,/var/uploads/batch_62.parquet,3698.1,UXK,5368.0,317.1,360.35,QRF,O+,M3TSTV4O0G5I99HL1,GIO,KGGXB1CPG,"cloud, compliance, reporting",2019-01-29,YST,NIB,6849.1,9OPXSN0HKTFBBN5JM,BCG,7552.8,Salad,UK5ULENWG8GGJHOT7,Colonoscopy,764.28,2058.2,ISO-8859-1,BETWEEN 1 AND 100,WPY,@maryclark668,true,EAM,Water Lilies,Needs follow-up next quarter.,86.83,63.832041,"[26.05, 98.32]",YCR
283090800,5094,ALF8L5AL767RVCKLB,VRC,615C5LLUJBUGMWWEE,488.81,HRY,Q3 2025: $17M projected,MYL,49.18,HEL,826.43,INV-831643,Dr.,FNQ,SOL,Apache-2.0,XKLT6SSQTGACYAPFS,ZTH,687.6,9QVKTRBAPNOBMTI20,NDM,185.75,182.2,AGRHI4RDL4LD22VFT,CLM-478319,Europe,687.37,-0.5719,18.81,PID,312.56,ADRYM1TJ5C5Z4OYYS,5T64QKTFCCVHBTLG4,C7BJ2W49P3TBMJVM1,2987.7,5115.6,893.34,69AY70CED4F1793GO,SmartHub X1,59.2,154.7,2026-01-25T00:00:00Z,OLB,AOT,17666.1,DZUYNFT9DW8GY1KUL,MZY,OXQ,Elizabeth,LCJ,YLEU5CWQQQSAGE7DI,EMP-24549,629.77,8656.6,HVL,"automation, security, compliance",c2a94b9f6bd429bba2678c329a587794b376bf69fb5d0ee4b06cc3bbfe3bb82f,White,william.johnson,public.users,6cb8cfe20c4f4aad0e9fbbceadf6e7319b6e81d6b34fd7d14370c8369b9931d0,2.15.70,HCL,46YQKCELKO8OXK4VQ,6.99,14.0,NOT NULL,HTW,6024.8,GFH,771.27,R50RCKTHI2NZHSX50,dt=2024-01,WGD,RAD,6257.4,FELEEISZI7SDI6TEZ,687.4,KXVAT8YEN4ZWE6AQV,/var/uploads/export_69.yaml,1256.0,FMC,3863.7,6224.0,966.68,FXE,AB+,CEVZKJG5Q2ZZ5TZDJ,ANF,IKCLPE4M1,"analytics, automation",2018-05-25,IVI,TGP,265.1,CYJLD7L6JVDEXMY1D,HBL,4940.4,Steak,ZH7B9DFR9FTP1SVP4,X-Ray Chest,918.68,5286.2,Latin-1,CHECK (val > 0),CMO,@michaelrobinson614,false,QCF,The Persistence of Memory,Pending verification.,988.05,-43.166822,"[5.51, 83.33]",SGF
780012424,-54,KXFLJ1R8DJRB69BJK,LEX,F2VLFK2YFZ7ZVY0X0,293.11,TTA,Q1 2024: $30M projected,KFK,424.08,FXI,551.13,INV-131951,Mrs.,UGT,TMK,Apache-2.0,06GJLCBVLYZ7N3C3J,ROT,8177.1,OYFVUYXYRD11H8RS4,DTS,944.09,1550.2,HFI5Y7P20AKTT6HUW,CLM-659928,Europe,599.86,-0.9325,622.85,QPN,11.14,JE7NX9E5Z32WP8WGQ,HG84BIH4Q6YK9NNXI,BK4G1HS4USIZAO1VH,5506.4,2595.5,623.06,OEF5YMSCORNXD5JG6,Sentinel Monitor,57.6,3940.7,2019-10-05T00:00:00Z,KDY,DTV,40620.2,MNZRT6TUJ84DLOUN7,CWZ,WTQ,Mary,UWC,W6AUO4M3N9RAHSD21,EMP-63134,381.97,6369.5,DUL,"security, automation, integration, monitoring, reporting",6a41494f32e63a9b33d76a9eb528a62ac48ef9a4400ceb59cfda11e71ffc00d1,Green,anna.thomas,public.users,777d1295a13bf0fc694ac6bde1c9d226e98d1b5d0186d2682dcd931ecd3e2a42,5.2.46,TKX,2OZ7SG2G2C8G62Q7K,2.85,13.8,age >= 18,IHM,9250.1,ADX,898.57,XJ7H2MIW5R1GA6BF4,dt=2024-01,OKO,PPQ,9232.6,MN4KSSL7V1RSHWCGO,834.3,IEPKY687SUSXT2SA1,/var/config/export_27.parquet,7425.8,TDP,3080.4,5327.9,879.92,FLC,A+,Z7AM49RBI0VNJGE4N,RRO,RPQR8BN83,"monitoring, data, analytics, integration, cloud",2022-03-22,RZG,OVN,5528.3,YE1G34311LOM9N12A,XSR,6722.5,Tacos,S2QRULDFAIIOOW75O,Blood Draw,133.85,9351.8,ISO-8859-1,CHECK (val > 0),IPS,@oliviajones613,false,AOK,The Scream,Reviewed and approved.,4.56,-54.139115,"[9.09, 71.28]",WMV
696737466,122,UR6T8BQQNDSHRFH62,FVT,U65LB1LB8FJZJUT0R,835.44,WSQ,Q1 2026: $91M projected,WLD,446.44,CHD,697.79,INV-270141,Hon.,LVW,WRZ,MIT,OCLFGCDG256XNTTFZ,COA,1615.2,GMWE5U1880OINSSDU,YTW,872.88,9902.7,MDKJTKXTKNR209A6K,CLM-846745,Antarctica,441.55,0.1524,509.28,DSY,921.77,QLQZFTXO4V6YD8AAL,82GA4A6DPEP782717,LQWZ5TO0BK4C3REDZ,7258.3,3363.8,265.4,V2OGOAYU2JXRYZ04P,Sentinel Monitor,5.2,6464.1,2019-04-05T00:00:00Z,BDY,UAC,9207.4,TQXSFS1OBN8QQA7I7,CZR,MBM,John,CBY,1EMXZKN9FZJGYJME8,EMP-42135,571.83,9886.9,ODR,"monitoring, analytics, performance",8d80101b85b034dde8f189ae424492118ce5b43051d54c81036978fafc83b4da,Red,liam.garcia,public.users,2def1ec3aba7e34ae61de7de121a0c1aed4b8af7a4a136f82c49e3d65444485a,5.9.56,UID,G78KTQL62GTAEUTEV,0.16,99.4,NOT NULL,VRU,6881.3,HZP,10.21,LKFKDGKOJTU8J8UTF,dt=2024-01,THV,WKQ,1595.5,VRO5YYB76LOO4D7EF,1797.3,PJHDL7LX3H2L8SOCA,/var/uploads/batch_934.parquet,5368.8,PEP,2543.5,2785.6,298.68,HOL,O+,DN23G8L0E6Z9QKBZ2,QID,YJVXMYU92,"scalability, compliance",2020-10-16,TBO,OPN,3684.7,Z3UK7HCMUGWLNZAIA,ULO,9067.9,Sushi,LLHG18RFTCGCAFXGV,Blood Draw,719.47,9436.0,ASCII,MATCHES '^[A-Z]+',QEH,@patriciabrown705,true,UZU,The Persistence of Memory,Flagged for review.,172.08,-82.622788,"[25.89, 73.02]",PKH
190479111,8236,V889P76GVITEHKO40,WPL,ZM8JFRDRBZYPU3FW2,162.23,ZQN,Q1 2025: $67M projected,TCE,650.05,JFV,403.48,INV-613209,Dr.,RIQ,YHF,Apache-2.0,R13F4OZCI77WLGQTZ,OPB,334.3,6LKF1VY4PNHTHFJKG,UNO,163.4,420.4,W414BEGECBAWWXZA1,CLM-109236,Antarctica,159.38,0.6106,347.81,MBE,66.77,55SQTLLYO3JJDWPSN,TPHX7AM74E2A8UMX8,VFJS7Q1WNODQT5LLP,4104.6,2527.8,843.19,4PIHD5A9NBCJPQYR2,CloudGuard,89.2,3862.7,2020-05-29T00:00:00Z,USM,UCK,27040.7,HK256RDAHEQH5TIEN,QFO,CRB,Harper,FGD,F76S0SFGP2SJXNQAF,EMP-66097,978.91,6965.0,UCO,"monitoring, compliance, reporting, data, performance",f66887a5df571a0639f44e49c39ebb4f9e2c304f9e4f13aa0fa65826458c9d1a,Black,mary.white,public.users,c58a2167e75586f431060cefc21d97aca33a224b1e58cd4bb267f06a874de0bc,4.20.8,XIK,K7TVF826B0KER317T,1.77,92.7,age >= 18,ZHE,8648.0,GPK,210.05,9TPXF45F2GHX6SQ8U,dt=2024-01,JZR,SIG,5307.9,NUNHOTIHG2EKKIAI1,1978.6,0D3QZW2K35B0E0XJV,/var/logs/daily_241.xml,7532.3,LAQ,990.6,3910.8,977.75,PBA,O+,0XEOZD0JJL4QOUXFF,FJJ,BW9BT499G,"integration, automation, cloud, performance",2019-04-29,HCO,MGU,9183.5,8W7JP41MGPOTYKFN3,AAX,810.3,Pasta,BMXEM8GJVIZJWZLXT,Physical Exam,259.72,5288.8,UTF-8,CHECK (val > 0),SZP,@liamking2,false,SVJ,The Scream,Resolved — no further action.,625.78,-27.521791,"[26.41, 86.36]",BID
609803657,5552,5TTQLD9UZD5JYK37Q,JWJ,4JYI54EZFLAMMJ48M,118.52,UAC,Q1 2026: $45M projected,SUP,233.59,XYR,92.93,INV-951286,Hon.,BKM,TSA,MIT,V0Q2NTJ52JY6UYXZZ,JNJ,7028.0,46WRDK0HY352JK1DB,GIS,1.67,4492.4,0X0QXJNUKWG7QUQQ0,CLM-335175,Africa,862.42,0.445,250.31,OLY,882.74,QMAJHDOFI18BIJINZ,LZCXDT8ZQTL6TCB2H,V8KVI790OJ6B1WHP4,4936.9,7795.3,649.87,BHVJ3XZ6ZVLSN7GCL,VaultKeeper,8.4,6323.1,2023-04-04T00:00:00Z,ZUF,CJD,38535.3,R9VABKM0Y8OBYE49H,QVT,GJL,James,NCP,H9QNFL57NDFKBODNH,EMP-81675,251.89,2597.9,OLK,"monitoring, data, security, integration, reporting",d54a8ecc14218ac76e599e598087cf1dd596717e6984e5f7905d70387972124f,Green,jessica.walker,analytics.events,6b3c142e41845699b481bca2c658426e3ba231fe161bf9c3e833df517b3ab506,1.8.94,HJI,T1DH17FGG9OBXP9J3,1.73,83.1,NOT NULL,IMM,5504.0,VTG,158.56,ZALI395HFGVWWL6SO,dt=acme,LHJ,HJR,7790.3,6G7D5WDZHT8CQCKQ2,1454.8,ED1PXHZ0ITZWQH7ME,/var/uploads/export_850.log,9329.8,VDN,3549.7,3673.5,73.63,JNN,B-,4VU8RZ3XKHK7F3I9Z,IHZ,B1VNBIKIA,"monitoring, cloud, analytics",2021-03-22,YPX,WPI,513.5,FIRRXRXCMFHAO0MHF,TTM,1662.5,Sushi,U22ECB7SOEBVWFGKM,MRI Brain,553.12,4623.0,UTF-8,UNIQUE,JCP,@harperking672,false,KLA,The Persistence of Memory,Updated per client request.,471.95,-43.567532,"[36.4, 68.09]",DVL
347679434,5944,81IXCGP6JSNQVQ5M0,UXF,DPNSNB90Q5MV6GFY5,363.33,HSO,Q3 2027: $31M projected,UQH,5.62,DUA,828.65,INV-693189,Prof.,WGV,WZM,GPL-3.0,AU106ZFVKIBSUQECT,FSY,3360.0,IBLKZYZ7B9AJPTKO4,HVE,262.79,2360.8,6ZUZN3R8NHY1ON8IM,CLM-234780,Europe,331.1,-0.227,690.45,HGN,917.6,8DQ2MNZVPKYNG31FX,76I33B6H4AD6MNC7G,B1EW7UAXROR9IP5OU,1427.5,8484.6,128.93,GO6PAK2YSVZG81COR,NanoCore SDK,21.1,5053.2,2026-03-24T00:00:00Z,UWR,XIW,22875.2,CFZCSN619SRSLRF6Q,VYV,ACI,Jessica,EWF,S9YOGFF3I1SCXEFI6,EMP-99398,603.94,8434.5,EKW,"data, monitoring, analytics",f36c7758946ec58b1219b843642a433e170410caec4329e6c4e1427fb4f4f70e,Blue,logan.clark,public.users,41bc34527dffd211a50789e7ddd226e59b038e9c77dbb987c5becb0b8462db59,4.1.84,XHD,NWMEVA9ERC5N48491,6.2,6.7,"status IN ('active','pending')",XLG,4677.5,NRY,883.28,8KO34YWFTE4PKCPFS,dt=us-east,MIN,RVZ,8445.0,Y198WFGYQJV94UAYJ,831.4,N94TDTOD3OV4K4YIM,/var/data/batch_484.csv,3326.4,EAL,696.3,6388.9,339.63,YKG,A-,78LR6RDQJQGSZMMJW,YAH,DNB6X7996,"cloud, compliance, scalability, integration, automation",2022-03-08,MUH,SEL,9205.6,MG9SI6EZKZEZR5L8S,DIV,8315.3,Pasta,AWSVE1TYEIW05VQAP,X-Ray Chest,595.44,8975.0,ASCII,UNIQUE,MCD,@ethanlewis398,false,CRT,Water Lilies,Resolved — no further action.,309.09,-83.339574,"[25.79, 72.35]",PCA
064728030,5699,X28XCUAXCGE2O3OX4,MNP,D7CSJPVJOKONX9WWA,947.85,LDP,Q2 2027: $13M projected,ITH,939.02,TZJ,92.32,INV-483258,Dr.,HYO,QNW,CC BY 4.0,WYHNP3UIWCEAQ1H1R,UXJ,9876.8,I7OYUHAT61DUXOZLA,ZUP,885.28,5517.7,H4W2HP1SGUV6EL5I9,CLM-338745,Africa,724.46,0.6813,303.05,PSN,655.0,KZKLJ32A6X0UDU75A,XVQS5M3I7BLPC1DYZ,ZT9V6RT3UFXPLFD5D,6680.6,6779.7,81.4,YC9YMR7XPF4KM48OU,NanoCore SDK,52.4,9192.1,2025-03-13T00:00:00Z,CXX,DTO,18101.6,GBH05CZC88XXOEAJM,HRZ,TWR,Sophia,RDR,TZS0S97BRFDL3HYSH,EMP-53603,846.34,6700.5,XDJ,"reporting, performance, cloud, automation",f99f96e16055c2f336dcf6b0ae1df8a6bcd7bf82587cf3199fa2452da1b65d00,Purple,patricia.johnson,hr.employees,9ac6be2f2424b9ef4714de37401a10e8ce5e32489236e0b5e29c01961827bc7f,4.1.51,WTJ,C6FTHCJEAADMT6U1H,0.19,99.8,NOT NULL,DPF,4488.9,ERM,871.54,50EA5FW4OB6UIKDKY,tenant=us-east,DNR,TEV,8382.6,LAYJGQ7PJGVEN3N4W,1457.0,ALC4ZEK7IIKLCM54K,/var/config/batch_488.log,2603.5,QNZ,9750.3,1413.6,919.17,REF,O+,XWNBUAGIWPT7LMO5Q,HFD,AMKXJO6MI,"cloud, integration, security",2019-12-15,UVD,WAG,8841.9,U6CFG357WN5SNGKUQ,PXB,8770.0,Tacos,KWXWKCMBG7OKGEG1N,Physical Exam,166.63,7733.4,ASCII,CHECK (val > 0),ULQ,@lindaharris302,false,XVO,Water Lilies,Updated per client request.,865.6,-67.683354,"[34.73, 88.45]",KHZ
085398844,6549,NF9S8QU513LMP8BO0,KMN,OPRGKVENECNE6AHOE,478.82,FBO,Q2 2025: $96M projected,FTU,849.38,HXJ,749.85,INV-629964,Dr.,CAO,MVM,MIT,UJKIZCLNEYA7TK1BH,GCV,2335.1,1MYXENKB5IE5J4KKD,ZDA,522.01,8423.8,CV2DN63UZOW5U89B6,CLM-234642,Asia,957.9,-0.0198,407.87,JAJ,833.42,IPKEP31UN2SNH10JB,TYUZB9PK25SJHYUJR,DPHX5LD8LG7EP53QI,395.6,7936.4,922.97,T4Y8Y6ESK3A1EILJX,FlexPay Platform,84.3,7680.0,2020-02-11T00:00:00Z,ZYC,WQU,44025.2,YFAHDDE5M4C5CGDFX,PWR,YUG,John,VOE,KNV9BYHDUO5AO9VTT,EMP-15095,77.94,8406.5,KEK,"analytics, automation, reporting, data, compliance",d9ebd1b0fdc63b0206a3161e11207c672d7500c155831102338723c96b98a22b,Green,logan.lee,sales.orders,62368dd909a501bc28685be0f81e4c3d8a6294f1de3ecb8da13417d405970c4d,4.14.60,XJV,099SZXFTKBP1R7NVF,3.77,84.3,NOT NULL,OMR,459.0,ZMZ,558.05,09XR4UPIHROHD0LHO,dt=acme,MTG,PHX,8275.4,BR8O6QDR699AS5FON,76.1,DOUZT840E76N61HMS,/var/uploads/daily_377.csv,3459.0,QLU,2699.2,9415.5,380.39,EZL,A+,FK90A2V9BKSA3LYVX,YTC,X8HKJZCWC,"analytics, performance, automation, cloud",2019-04-29,XHE,CSJ,9483.8,GR8EY9DNBU8QQSFDZ,LGD,4405.9,Tacos,X5AXI7ROCRRB1IZQP,X-Ray Chest,821.06,9029.2,UTF-16,MATCHES '^[A-Z]+',IKK,@liammartinez971,false,WHC,The Scream,Escalated to management.,658.12,73.393961,"[20.37, 97.15]",VFT
918065613,2763,NIJPA92JLU91DZ27Y,RXO,5KT64QOKDVM3C99I7,373.51,YYU,Q3 2027: $18M projected,KKH,767.1,NFC,604.62,INV-323583,Prof.,MBZ,ODL,MIT,LI4K2YZN2W9CTU8O7,USC,6126.2,5DEQKCTU9VMZSEUZ6,GCK,437.88,6671.7,6JNF9F149J6IKQTV5,CLM-534817,South America,98.66,0.9096,531.35,BDB,520.89,M2C120NSC5HKWOG7F,63GO77FX7FYSHEJ0Y,F6GEHN85B363Y3MJ6,724.8,7071.0,611.93,Z4A87PWGNYFQN61AQ,NanoCore SDK,111.5,2006.1,2018-02-15T00:00:00Z,KKH,NSJ,9616.7,V2NSVYHMXV8XBHS3T,OIC,AVA,Aiden,UWA,TA2ZEC53RQUQQHTTR,EMP-56238,83.66,1254.4,THT,"analytics, automation, compliance",0fece59e6836c47a7193f5a0d06e1950bd2688cf6ba1dbae873b9fab650285cd,Purple,patricia.taylor,sales.orders,d335224c049c8dbaccc45671029e35e06f8e9ce05efeec64b7a6330924479333,5.13.21,CSV,ZNHMN4QS3QMKJGB32,1.7,52.8,NOT NULL,RCB,6732.1,UUG,129.36,R3WKS7W9V0AALY5ZH,region=2024-01,TGJ,LFI,9277.1,HEYEO3DGLROY52SDM,988.6,AMP6XHUR8GM5BELZX,/var/exports/daily_946.csv,9440.7,LNG,5487.0,9731.9,182.58,JLT,B+,IOD0K29W9RMCL13R4,FAC,HUGSCHSST,"analytics, scalability, integration, cloud",2021-04-15,QNJ,FQB,1310.3,LDF2M7OC4AO3F9JO4,HYI,5943.5,Sushi,57Q921VAZPOIIBMDH,Physical Exam,397.78,7850.7,Latin-1,UNIQUE,MLW,@emilytaylor804,false,TDX,Water Lilies,Needs follow-up next quarter.,796.08,-65.128305,"[25.73, 84.43]",LZT
336328153,6986,K1OQT9L6VTHZI85YN,NMK,7E3VMI7PHV87BJEU6,614.09,WJR,Q1 2024: $79M projected,MFK,140.0,IGT,110.33,INV-200750,Dr.,LIR,MOY,CC BY 4.0,G2204MDCOUBWQKRJ6,CVS,3912.8,0IYZ2ZQ2T687V1R1R,VZI,655.51,7208.1,FL70BEON2GNJ4T8YQ,CLM-451288,Asia,350.34,-0.6347,390.7,AZR,908.6,2OK8G7MEP38BC50KU,59C6CPTACTRQAB1E4,P0RR2QA8M0IH71ABW,8122.5,4376.2,301.09,NHXLMP2VSAPF0X3IV,CloudGuard,108.0,1863.8,2021-05-05T00:00:00Z,YCM,ISF,17675.9,NEI2WUTNHRQEZB2VV,GEL,SUI,Ethan,SLC,VGOF05NXVB33WJTBZ,EMP-97611,763.34,4321.7,UDJ,"automation, integration, cloud, performance",9a1d0f537c18e680f0c9180ccc416303e7f0a0da0fddddd108dce2330c32c6a8,Yellow,william.martinez,analytics.events,1b6933051e16ece5b7fa621eebef68f6a88065b09fc264513c5ccf8e8070b6ad,4.0.51,AZF,Z256GQCTF2HPNLYTY,1.53,70.4,age >= 18,NGQ,2308.3,QHC,315.17,LPJA0BSD5P7VWGX3W,dt=2024-01,NNN,MNX,808.3,Y89MYR0OGT6W374WZ,1207.2,IC6FA4L6AKYMTYZRQ,/var/uploads/batch_941.log,6060.4,JWP,70.2,6902.7,12.58,VUC,AB+,87U3SJN9NQFUYHYIA,BRK,3ZS1VD1MQ,"monitoring, reporting, compliance, security",2022-05-30,JMR,SFP,9249.8,CBRADZ8ZK2TG57IHO,TNJ,7710.8,Curry,WX111YX9N70S1KSKZ,MRI Brain,221.34,9309.4,UTF-8,NOT NULL,LSZ,@sarahjohnson96,false,SDB,Water Lilies,Flagged for review.,912.58,75.147687,"[24.36, 64.3]",OHD
277470116,7847,RBEH52DR9IPTNFXHJ,XWV,MH2UBI8SNB37C7H55,464.56,TPO,Q1 2025: $8M projected,HIJ,613.83,GUK,839.41,INV-281680,Mr.,LVH,RYA,MIT,SLRTD16QM2BI0Q5T5,FWV,5677.3,FO7IJXMHZKCFH640V,ZWA,44.05,8973.6,KY8D5BATTMSEXE1LA,CLM-761434,Asia,736.4,-0.8436,584.55,OUT,342.93,P4H3J7UW5PZQ91VY4,OOAJ1SHP066KQ2TO2,W87CWF3E0L9BLTUA5,3584.0,6300.8,944.46,25UILQQXDPC9FA3I5,CloudGuard,52.1,7089.8,2024-12-08T00:00:00Z,FVL,SNG,31754.5,7AU4RMVZDXC7ECT3Z,FAO,OJX,William,CIB,ZKQAI7GXABVBLIMHF,EMP-29682,430.91,8731.3,PGH,"reporting, data, automation, performance, integration",6062f8d0fa6a15995512979044f2febe03b158508418e03a43b3e28b83e36b91,Black,william.moore,analytics.events,3f166e8cc1d5b99f9ffdd561de2b292dff588d4413f6b7fa1a198ad1c63f9131,2.6.80,KUR,MZ0KPOFX6K9YQNAJY,5.38,70.7,amount <= 10000,EZY,183.1,YQV,983.11,KYEI3NVAWWIGBAWAX,dt=2024-01,QLX,JMH,885.1,BY7WERPGGKE2AX19Y,1445.5,KJL36ND6C4UV0YTQQ,/var/logs/daily_459.csv,407.2,XPL,6588.7,9261.9,634.27,HCO,B-,3L8QEIIDABLWZWXUM,KWE,GJPZMY2LA,"automation, integration, data",2025-06-19,WMG,DPS,5.2,CC9D8YLZWYSJPCZJU,TKK,8955.6,Curry,6UYZA1OC0OMWZN4NG,X-Ray Chest,826.18,254.5,ASCII,BETWEEN 1 AND 100,WCF,@logansmith767,false,EHL,Water Lilies,Automated processing complete.,213.57,-24.731916,"[37.07, 86.02]",ELY
743039012,2606,PFAC2OW3RAQ5FRV42,GTD,MKA0KTVZBO52N8GPY,979.48,KQD,Q2 2024: $67M projected,YUZ,110.77,GOY,684.35,INV-595293,Prof.,JVQ,YOB,Proprietary,ZMW5EFOQFSF7GVOZG,TIU,3277.2,15H5IHEDIWWBCL7E1,PEY,542.63,3621.5,ECGREP4W1YBHYRM8Q,CLM-910915,Africa,152.4,-0.8373,873.02,JLY,967.02,2JS0KYCEQ1AMAQPK2,ZTFUYJN2S725YX6UR,SMU2GIK126W2R4QDF,4643.1,5677.4,39.04,W8KEOLR0P9GJP9MYM,Sentinel Monitor,115.0,466.1,2019-12-04T00:00:00Z,KET,OGQ,12020.3,E1FB82DEZD9G8P2G1,QOY,VSL,Elizabeth,XVP,YCXNBV5XQLV2NSB6P,EMP-27585,414.82,5424.0,VIP,"performance, cloud, integration, compliance, security",a9adff220344e8d3fecfc64339864a596513421f8843955b87b0d0821644281a,White,john.jones,hr.employees,5dc5d6bf76301d1ed65243f18320df02be60cd09f5b6740c644e00866d9f886c,0.15.83,CNX,DJ5LTYOEGPX9UEIJO,4.74,17.0,"status IN ('active','pending')",VBH,1643.0,UMH,334.47,210YPQYQZT2JKX6W9,tenant=acme,BHF,MVO,5692.9,G6X4L9J9SMBD5D72A,1288.7,G42JQKD1GFAO2D9J9,/var/logs/batch_165.json,6298.1,FME,9345.7,8261.1,132.89,BWV,O+,BP572UTKF8Y0NW9BK,LIQ,19056S9EQ,"data, integration, scalability, security, cloud",2022-07-09,PRW,OCK,7597.9,FJQZ6QOQOY6ZQD8PB,BRL,9709.1,Curry,FF04LKNXC6CLLJLOL,MRI Brain,787.89,8965.9,ISO-8859-1,BETWEEN 1 AND 100,NEC,@amytaylor623,false,KKZ,The Persistence of Memory,Resolved — no further action.,296.05,17.353684,"[18.43, 64.57]",HOV
844888715,-9,W6DDHJV4VOXSXJT4G,QMC,VFWFIK0ZG5BKA7OIC,58.88,WZF,Q4 2027: $61M projected,LCW,524.09,RZJ,47.3,INV-675277,Hon.,AIX,BPJ,CC BY 4.0,8WXR1FZGVC2LM5BJA,SGP,5537.6,7M9JDLQ0SNISCRB91,KEK,968.58,9748.3,XK67NCYLWRS94WUX4,CLM-596685,Europe,191.89,-0.0411,562.04,EOQ,258.39,54IATBIGDG1TM2KZI,DRFSL5L4LDJO24WS9,JV1UGDXBVLAPAOGV8,7732.3,4454.8,526.67,WSMKJ7GTHIIX1E5JB,NanoCore SDK,30.7,2425.8,2018-06-04T00:00:00Z,ECH,JJM,33861.5,MJXTSUM0ZYHSG7V9W,SSV,SEA,John,XNO,2CMS0HBGAIM3GR7BO,EMP-84997,84.68,4195.2,BYS,"automation, integration",8ca4208b9ea6a714528317ad9dce0ea26256a65771196cd1a06f9059b2a190d1,Blue,john.smith,analytics.events,4739649c24106134b1190711133874c9b641f9c393cc9fd1791a8bf077ea7b55,0.17.94,NYO,SNCIMH32OHA8DBXGI,8.35,63.7,amount <= 10000,GJY,9051.8,KQK,311.69,WQLXD9VI5PS3OUAIA,region=acme,GCN,SVS,4326.8,CC95O185JMOAV8C82,91.4,CGDMH5Q0ACMTCGZ1M,/var/logs/daily_3.parquet,4859.5,MDF,8314.8,7333.3,232.79,UQD,A-,DXUSY0Q7OA2ESXM63,BMO,ASVRHU6G2,"automation, performance, scalability, reporting, data",2019-09-03,PDX,PBJ,9871.3,3KU5MDK5TEDDPC7UM,BIG,7778.8,Steak,Y1ERB8K6QJKN6IQQE,Physical Exam,845.78,5881.0,UTF-8,BETWEEN 1 AND 100,HNL,@susanthomas822,false,UDT,Water Lilies,Updated per client request.,181.33,8.262745,"[1.12, 95.57]",ZRH
